invoice#,date,country,product_id,shop,gender,size_us,size_europe,size_uk,unit_price,discount,year,month,sale_price
64846,30-10-2016,United States,2239,US5,Male,9,42,8.5,179.00,10%,2016,10,161.10
64847,30-10-2016,Germany,2211,GER1,Male,9.5,42-43,9,149.00,20%,2016,10,119.20
64848,30-10-2016,Germany,2177,GER1,Male,10.5,43-44,10,179.00,0%,2016,10,179.00
64849,30-10-2016,United States,2182,US15,Female,8,38-39,6,139.00,10%,2016,10,125.10
64849,30-10-2016,United States,2171,US14,Female,8.5,39,6.5,179.00,20%,2016,10,143.20
64850,30-10-2016,Canada,2190,CAN7,Female,5.5,36,3.5,149.00,0%,2016,10,149.00
64851,30-10-2016,United States,2186,US7,Male,9,42,8.5,189.00,0%,2016,10,189.00
64852,31-10-2016,United Kingdom,2176,UK2,Male,10,43,9.5,169.00,30%,2016,10,118.30
64853,31-10-2016,United States,2179,US6,Male,9,42,8.5,169.00,0%,2016,10,169.00
64854,31-10-2016,Canada,2173,CAN7,Male,11.5,44-45,11,159.00,0%,2016,10,159.00
64855,31-10-2016,Canada,2221,CAN6,Male,7.5,40-41,7,149.00,20%,2016,10,119.20
64856,31-10-2016,United States,2148,US12,Female,7,37-38,5,139.00,50%,2016,10,69.50
64857,31-10-2016,United States,2155,US14,Male,9.5,42-43,9,159.00,0%,2016,10,159.00
64858,31-10-2016,Canada,2169,CAN6,Male,10,43,9.5,169.00,50%,2016,10,84.50
64859,31-10-2016,United Kingdom,2204,UK2,Male,8,41,7.5,129.00,0%,2016,10,129.00
64859,31-10-2016,United Kingdom,2174,UK3,Male,9,42,8.5,189.00,0%,2016,10,189.00
64860,31-10-2016,United States,2214,US12,Female,7.5,38,5.5,139.00,0%,2016,10,139.00
64861,31-10-2016,Germany,2212,GER1,Male,6,39,5.5,139.00,30%,2016,10,97.30
64862,31-10-2016,Germany,2220,GER3,Male,8.5,41-42,8,139.00,0%,2016,10,139.00
64862,31-10-2016,Germany,2216,GER1,Female,8.5,39,6.5,129.00,0%,2016,10,129.00
64863,31-10-2016,Canada,2240,CAN7,Female,7.5,38,5.5,169.00,0%,2016,10,169.00
64864,31-10-2016,United States,2162,US3,Female,12,42-43,10,139.00,0%,2016,10,139.00
64865,31-10-2016,United States,2186,US7,Female,9,39-40,7,179.00,0%,2016,10,179.00
64866,31-10-2016,United Kingdom,2203,UK4,Male,9,42,8.5,179.00,0%,2016,10,179.00
64867,31-10-2016,Canada,2160,CAN6,Male,10.5,43-44,10,139.00,50%,2016,10,69.50
64868,31-10-2016,Canada,2242,CAN2,Female,9.5,40,7.5,159.00,20%,2016,10,127.20
64869,31-10-2016,Germany,2149,GER1,Male,8,41,7.5,149.00,0%,2016,10,149.00
64870,31-10-2016,United States,2185,US1,Female,5,35-36,3,129.00,20%,2016,10,103.20
64871,31-10-2016,Germany,2234,GER1,Male,10,43,9.5,179.00,0%,2016,10,179.00
64872,01-11-2016,Germany,2174,GER1,Female,12,42-43,10,189.00,0%,2016,11,189.00
64873,01-11-2016,Germany,2149,GER1,Female,9,39-40,7,179.00,0%,2016,11,179.00
64874,01-11-2016,United States,2239,US14,Female,7.5,38,5.5,159.00,0%,2016,11,159.00
64875,01-11-2016,United States,2156,US9,Male,8.5,41-42,8,159.00,0%,2016,11,159.00
64876,01-11-2016,Germany,2157,GER2,Male,10.5,43-44,10,139.00,10%,2016,11,125.10
64877,01-11-2016,United States,2181,US13,Female,7,37-38,5,159.00,0%,2016,11,159.00
64878,01-11-2016,Germany,2149,GER2,Female,8.5,39,6.5,139.00,10%,2016,11,125.10
64879,01-11-2016,United States,2217,US14,Male,9,42,8.5,129.00,20%,2016,11,103.20
64880,01-11-2016,Germany,2200,GER2,Female,7.5,38,5.5,139.00,0%,2016,11,139.00
64881,01-11-2016,United Kingdom,2214,UK1,Male,10,43,9.5,149.00,0%,2016,11,149.00
64882,01-11-2016,United States,2223,US12,Male,13,46,12.5,189.00,30%,2016,11,132.30
64883,01-11-2016,United Kingdom,2178,UK2,Female,8.5,39,6.5,139.00,0%,2016,11,139.00
64883,01-11-2016,United Kingdom,2199,UK3,Female,8.5,39,6.5,129.00,0%,2016,11,129.00
64884,01-11-2016,United States,2227,US12,Male,9.5,42-43,9,139.00,0%,2016,11,139.00
64885,01-11-2016,United States,2190,US9,Male,10.5,43-44,10,179.00,10%,2016,11,161.10
64886,01-11-2016,United Kingdom,2205,UK4,Male,9,42,8.5,189.00,30%,2016,11,132.30
64887,01-11-2016,United States,2233,US5,Male,10.5,43-44,10,129.00,10%,2016,11,116.10
64888,01-11-2016,United States,2224,US4,Male,9.5,42-43,9,129.00,20%,2016,11,103.20
64889,01-11-2016,Germany,2208,GER2,Male,9.5,42-43,9,199.00,50%,2016,11,99.50
64890,01-11-2016,United Kingdom,2214,UK5,Male,9.5,42-43,9,189.00,0%,2016,11,189.00
64890,01-11-2016,United Kingdom,2203,UK4,Male,9,42,8.5,179.00,0%,2016,11,179.00
64891,01-11-2016,Germany,2192,GER3,Male,10,43,9.5,169.00,50%,2016,11,84.50
64892,01-11-2016,Germany,2159,GER2,Female,8,38-39,6,159.00,0%,2016,11,159.00
64893,02-11-2016,United States,2242,US8,Female,8,38-39,6,139.00,20%,2016,11,111.20
64893,02-11-2016,United States,2188,US14,Female,9,39-40,7,149.00,0%,2016,11,149.00
64894,02-11-2016,United States,2194,US7,Male,6,39,5.5,159.00,0%,2016,11,159.00
64895,02-11-2016,United States,2162,US3,Female,12,42-43,10,139.00,0%,2016,11,139.00
64896,02-11-2016,United Kingdom,2220,UK3,Male,8.5,41-42,8,129.00,0%,2016,11,129.00
64897,02-11-2016,Germany,2237,GER2,Male,9.5,42-43,9,199.00,20%,2016,11,159.20
64898,02-11-2016,Germany,2200,GER3,Male,10.5,43-44,10,169.00,50%,2016,11,84.50
64899,02-11-2016,United States,2223,US13,Female,9,39-40,7,139.00,30%,2016,11,97.30
64900,02-11-2016,United Kingdom,2178,UK2,Male,10,43,9.5,129.00,50%,2016,11,64.50
64901,02-11-2016,Canada,2178,CAN7,Female,9,39-40,7,139.00,0%,2016,11,139.00
64901,02-11-2016,Canada,2179,CAN3,Female,9,39-40,7,139.00,0%,2016,11,139.00
64902,02-11-2016,United Kingdom,2214,UK1,Male,10,43,9.5,149.00,0%,2016,11,149.00
64903,02-11-2016,United States,2163,US12,Male,9.5,42-43,9,169.00,0%,2016,11,169.00
64903,02-11-2016,United States,2227,US12,Male,9.5,42-43,9,139.00,0%,2016,11,139.00
64904,02-11-2016,United States,2173,US1,Male,8.5,41-42,8,139.00,50%,2016,11,69.50
64905,02-11-2016,United States,2156,US14,Male,9,42,8.5,179.00,20%,2016,11,143.20
64906,02-11-2016,United Kingdom,2174,UK3,Male,9,42,8.5,189.00,0%,2016,11,189.00
64907,02-11-2016,Canada,2241,CAN7,Male,10.5,43-44,10,139.00,0%,2016,11,139.00
64908,02-11-2016,United States,2167,US6,Male,10,43,9.5,169.00,30%,2016,11,118.30
64909,02-11-2016,Germany,2186,GER2,Female,8,38-39,6,189.00,0%,2016,11,189.00
64910,02-11-2016,United Kingdom,2150,UK3,Male,10.5,43-44,10,189.00,0%,2016,11,189.00
64910,02-11-2016,United Kingdom,2214,UK5,Male,9.5,42-43,9,189.00,0%,2016,11,189.00
64911,02-11-2016,Germany,2160,GER1,Female,7.5,38,5.5,179.00,0%,2016,11,179.00
64912,02-11-2016,Canada,2225,CAN6,Female,9.5,40,7.5,159.00,0%,2016,11,159.00
64913,02-11-2016,Germany,2223,GER2,Female,6.5,37,4.5,199.00,30%,2016,11,139.30
64914,02-11-2016,Germany,2212,GER1,Male,6,39,5.5,139.00,30%,2016,11,97.30
64915,03-11-2016,United States,2186,US7,Female,9,39-40,7,179.00,0%,2016,11,179.00
64916,03-11-2016,United Kingdom,2224,UK5,Female,8,38-39,6,199.00,0%,2016,11,199.00
64917,03-11-2016,Germany,2147,GER3,Female,12,42-43,10,159.00,0%,2016,11,159.00
64918,03-11-2016,United States,2236,US14,Female,8.5,39,6.5,139.00,50%,2016,11,69.50
64919,03-11-2016,United States,2233,US5,Male,10.5,43-44,10,129.00,10%,2016,11,116.10
64920,03-11-2016,United States,2237,US14,Male,9.5,42-43,9,159.00,0%,2016,11,159.00
64921,03-11-2016,United States,2228,US12,Female,9,39-40,7,159.00,50%,2016,11,79.50
64922,03-11-2016,United Kingdom,2205,UK4,Male,9,42,8.5,189.00,30%,2016,11,132.30
64923,03-11-2016,Germany,2165,GER2,Female,8.5,39,6.5,139.00,30%,2016,11,97.30
64924,03-11-2016,United States,2226,US5,Female,10,40-41,8,129.00,20%,2016,11,103.20
64925,03-11-2016,United States,2210,US12,Male,10.5,43-44,10,149.00,20%,2016,11,119.20
64925,03-11-2016,United States,2179,US2,Male,11.5,44-45,11,129.00,50%,2016,11,64.50
64926,03-11-2016,United States,2223,US12,Male,13,46,12.5,189.00,30%,2016,11,132.30
64926,03-11-2016,United States,2227,US12,Male,9.5,42-43,9,139.00,0%,2016,11,139.00
64927,03-11-2016,Germany,2177,GER2,Female,12,42-43,10,129.00,30%,2016,11,90.30
64928,03-11-2016,United States,2149,US1,Female,7.5,38,5.5,179.00,0%,2016,11,179.00
64928,03-11-2016,United States,2216,US15,Female,8.5,39,6.5,199.00,10%,2016,11,179.10
64929,03-11-2016,Canada,2147,CAN6,Male,9.5,42-43,9,149.00,0%,2016,11,149.00
64930,03-11-2016,United States,2236,US14,Male,10,43,9.5,169.00,0%,2016,11,169.00
64931,03-11-2016,Germany,2200,GER1,Female,10.5,41,8.5,149.00,10%,2016,11,134.10
64932,03-11-2016,Germany,2200,GER2,Male,9.5,42-43,9,189.00,0%,2016,11,189.00
64933,03-11-2016,Germany,2200,GER3,Male,10.5,43-44,10,169.00,50%,2016,11,84.50
64934,03-11-2016,Canada,2189,CAN3,Female,9.5,40,7.5,149.00,0%,2016,11,149.00
64935,04-11-2016,United Kingdom,2153,UK5,Female,8,38-39,6,199.00,0%,2016,11,199.00
64935,04-11-2016,United Kingdom,2203,UK4,Male,9,42,8.5,179.00,0%,2016,11,179.00
64936,04-11-2016,Germany,2214,GER1,Female,8.5,39,6.5,189.00,30%,2016,11,132.30
64937,04-11-2016,Germany,2184,GER1,Female,8.5,39,6.5,159.00,20%,2016,11,127.20
64938,04-11-2016,United Kingdom,2189,UK1,Male,11.5,44-45,11,199.00,10%,2016,11,179.10
64939,04-11-2016,Canada,2207,CAN2,Female,9.5,40,7.5,129.00,10%,2016,11,116.10
64940,04-11-2016,United States,2223,US7,Female,8.5,39,6.5,199.00,0%,2016,11,199.00
64941,04-11-2016,United States,2190,US12,Female,10.5,41,8.5,139.00,0%,2016,11,139.00
64942,04-11-2016,United Kingdom,2161,UK3,Female,8,38-39,6,149.00,50%,2016,11,74.50
64943,04-11-2016,Canada,2169,CAN3,Male,8.5,41-42,8,139.00,0%,2016,11,139.00
64944,04-11-2016,United States,2152,US13,Female,9,39-40,7,149.00,0%,2016,11,149.00
64945,04-11-2016,Germany,2192,GER2,Male,9,42,8.5,129.00,50%,2016,11,64.50
64946,04-11-2016,United States,2223,US15,Female,10.5,41,8.5,199.00,0%,2016,11,199.00
64947,04-11-2016,United States,2206,US4,Female,8.5,39,6.5,159.00,0%,2016,11,159.00
64948,04-11-2016,Canada,2209,CAN6,Female,8,38-39,6,169.00,0%,2016,11,169.00
64949,04-11-2016,United States,2239,US12,Male,9.5,42-43,9,159.00,0%,2016,11,159.00
64950,04-11-2016,Germany,2179,GER2,Male,10.5,43-44,10,189.00,0%,2016,11,189.00
64951,04-11-2016,United States,2223,US12,Female,8,38-39,6,129.00,0%,2016,11,129.00
64952,04-11-2016,United States,2208,US10,Female,7,37-38,5,179.00,0%,2016,11,179.00
64953,04-11-2016,Germany,2149,GER1,Male,8,41,7.5,149.00,0%,2016,11,149.00
64954,04-11-2016,Canada,2198,CAN6,Male,9.5,42-43,9,179.00,10%,2016,11,161.10
64955,04-11-2016,United States,2210,US11,Female,7.5,38,5.5,199.00,50%,2016,11,99.50
64956,04-11-2016,United States,2236,US14,Female,12,42-43,10,139.00,50%,2016,11,69.50
64957,04-11-2016,Germany,2200,GER1,Male,10,43,9.5,169.00,50%,2016,11,84.50
64958,04-11-2016,United States,2174,US15,Male,8.5,41-42,8,159.00,0%,2016,11,159.00
64959,04-11-2016,Germany,2147,GER2,Female,10.5,41,8.5,179.00,0%,2016,11,179.00
64960,04-11-2016,Germany,2186,GER2,Female,8,38-39,6,189.00,0%,2016,11,189.00
64961,04-11-2016,Germany,2198,GER2,Male,9.5,42-43,9,149.00,0%,2016,11,149.00
64962,04-11-2016,Canada,2215,CAN7,Male,9,42,8.5,159.00,30%,2016,11,111.30
64963,05-11-2016,Germany,2176,GER1,Male,8,41,7.5,139.00,0%,2016,11,139.00
64964,05-11-2016,United States,2166,US13,Male,14,47,13.5,189.00,0%,2016,11,189.00
64965,05-11-2016,United Kingdom,2180,UK2,Male,11.5,44-45,11,159.00,10%,2016,11,143.10
64966,05-11-2016,Canada,2214,CAN6,Female,9.5,40,7.5,149.00,30%,2016,11,104.30
64967,05-11-2016,United States,2213,US12,Male,9.5,42-43,9,149.00,50%,2016,11,74.50
64968,05-11-2016,Canada,2181,CAN5,Male,9.5,42-43,9,159.00,0%,2016,11,159.00
64969,05-11-2016,United States,2206,US12,Male,11,44,10.5,199.00,20%,2016,11,159.20
64970,05-11-2016,United States,2217,US5,Female,10,40-41,8,179.00,0%,2016,11,179.00
64971,05-11-2016,Germany,2172,GER1,Female,9,39-40,7,149.00,0%,2016,11,149.00
64972,05-11-2016,United States,2224,US4,Male,9.5,42-43,9,129.00,20%,2016,11,103.20
64973,05-11-2016,Canada,2211,CAN3,Male,9.5,42-43,9,199.00,10%,2016,11,179.10
64974,05-11-2016,United Kingdom,2162,UK5,Female,7.5,38,5.5,149.00,0%,2016,11,149.00
64974,05-11-2016,United Kingdom,2231,UK3,Female,8.5,39,6.5,169.00,0%,2016,11,169.00
64975,05-11-2016,United States,2154,US1,Male,9.5,42-43,9,189.00,0%,2016,11,189.00
64976,05-11-2016,United States,2162,US4,Male,9,42,8.5,169.00,50%,2016,11,84.50
64977,05-11-2016,Germany,2192,GER3,Female,9.5,40,7.5,179.00,0%,2016,11,179.00
64978,05-11-2016,Germany,2172,GER2,Female,10.5,41,8.5,139.00,0%,2016,11,139.00
64979,05-11-2016,United States,2237,US7,Male,9.5,42-43,9,199.00,30%,2016,11,139.30
64980,05-11-2016,Germany,2204,GER1,Male,14,47,13.5,139.00,50%,2016,11,69.50
64981,05-11-2016,Germany,2158,GER3,Male,9.5,42-43,9,179.00,0%,2016,11,179.00
64982,06-11-2016,United States,2223,US12,Female,8,38-39,6,129.00,0%,2016,11,129.00
64983,06-11-2016,United States,2174,US12,Female,12,42-43,10,159.00,0%,2016,11,159.00
64984,06-11-2016,United States,2172,US13,Male,10,43,9.5,149.00,0%,2016,11,149.00
64985,06-11-2016,United States,2157,US12,Male,9.5,42-43,9,139.00,0%,2016,11,139.00
64986,06-11-2016,Canada,2204,CAN5,Female,7.5,38,5.5,139.00,0%,2016,11,139.00
64987,06-11-2016,United States,2181,US13,Male,9,42,8.5,159.00,0%,2016,11,159.00
64988,06-11-2016,United States,2219,US12,Male,10.5,43-44,10,169.00,10%,2016,11,152.10
64989,06-11-2016,United Kingdom,2176,UK3,Male,10,43,9.5,159.00,0%,2016,11,159.00
64990,06-11-2016,Canada,2177,CAN6,Male,11,44,10.5,169.00,0%,2016,11,169.00
64991,06-11-2016,Germany,2236,GER1,Male,10.5,43-44,10,199.00,30%,2016,11,139.30
64991,06-11-2016,Germany,2184,GER2,Male,10,43,9.5,159.00,0%,2016,11,159.00
64992,06-11-2016,Canada,2193,CAN3,Male,15,48,14.5,129.00,0%,2016,11,129.00
64993,06-11-2016,Canada,2191,CAN6,Female,7,37-38,5,199.00,0%,2016,11,199.00
64994,06-11-2016,United States,2190,US14,Male,10,43,9.5,179.00,30%,2016,11,125.30
64995,06-11-2016,United States,2156,US9,Male,8.5,41-42,8,159.00,0%,2016,11,159.00
64996,06-11-2016,Germany,2154,GER2,Male,10.5,43-44,10,129.00,30%,2016,11,90.30
64997,06-11-2016,Canada,2241,CAN6,Male,7.5,40-41,7,159.00,50%,2016,11,79.50
64998,06-11-2016,United States,2232,US2,Female,8,38-39,6,129.00,10%,2016,11,116.10
64999,06-11-2016,Germany,2192,GER3,Male,10,43,9.5,169.00,50%,2016,11,84.50
65000,06-11-2016,Germany,2163,GER1,Female,8,38-39,6,169.00,0%,2016,11,169.00
65001,07-11-2016,Germany,2234,GER1,Male,11.5,44-45,11,149.00,30%,2016,11,104.30
65002,07-11-2016,United States,2236,US14,Female,12,42-43,10,139.00,50%,2016,11,69.50
65003,07-11-2016,United States,2230,US13,Male,11,44,10.5,179.00,0%,2016,11,179.00
65004,07-11-2016,Germany,2178,GER2,Male,10,43,9.5,179.00,0%,2016,11,179.00
65005,07-11-2016,Canada,2241,CAN5,Male,9.5,42-43,9,139.00,20%,2016,11,111.20
65006,07-11-2016,United Kingdom,2178,UK2,Male,10,43,9.5,129.00,50%,2016,11,64.50
65007,07-11-2016,Germany,2180,GER2,Male,9,42,8.5,139.00,0%,2016,11,139.00
65008,07-11-2016,Germany,2236,GER1,Male,10.5,43-44,10,199.00,30%,2016,11,139.30
65009,07-11-2016,Canada,2211,CAN3,Male,9.5,42-43,9,199.00,10%,2016,11,179.10
65009,07-11-2016,Canada,2193,CAN3,Male,15,48,14.5,129.00,0%,2016,11,129.00
65010,07-11-2016,Germany,2229,GER2,Female,9.5,40,7.5,169.00,20%,2016,11,135.20
65011,07-11-2016,United States,2155,US14,Male,11.5,44-45,11,149.00,0%,2016,11,149.00
65012,07-11-2016,United Kingdom,2209,UK4,Male,11,44,10.5,169.00,0%,2016,11,169.00
65013,07-11-2016,Canada,2228,CAN3,Female,7.5,38,5.5,189.00,10%,2016,11,170.10
65014,07-11-2016,United States,2234,US11,Female,8,38-39,6,199.00,0%,2016,11,199.00
65015,07-11-2016,United States,2235,US15,Male,10.5,43-44,10,179.00,50%,2016,11,89.50
65015,07-11-2016,United States,2154,US6,Male,11.5,44-45,11,199.00,0%,2016,11,199.00
65016,07-11-2016,United States,2167,US12,Male,10,43,9.5,149.00,50%,2016,11,74.50
65017,07-11-2016,Germany,2207,GER2,Female,8,38-39,6,129.00,10%,2016,11,116.10
65018,07-11-2016,Germany,2209,GER2,Female,8.5,39,6.5,199.00,0%,2016,11,199.00
65019,08-11-2016,United States,2166,US13,Male,14,47,13.5,189.00,0%,2016,11,189.00
65020,08-11-2016,United States,2162,US4,Male,9,42,8.5,169.00,50%,2016,11,84.50
65021,08-11-2016,United States,2168,US14,Female,10.5,41,8.5,199.00,0%,2016,11,199.00
65022,08-11-2016,Canada,2158,CAN3,Female,8.5,39,6.5,169.00,0%,2016,11,169.00
65023,08-11-2016,Germany,2205,GER2,Male,10,43,9.5,189.00,10%,2016,11,170.10
65024,08-11-2016,United States,2242,US8,Female,8,38-39,6,139.00,20%,2016,11,111.20
65025,08-11-2016,Germany,2147,GER2,Male,10.5,43-44,10,159.00,10%,2016,11,143.10
65026,08-11-2016,United Kingdom,2205,UK4,Male,9,42,8.5,189.00,30%,2016,11,132.30
65027,08-11-2016,United Kingdom,2242,UK4,Male,7,40,6.5,129.00,50%,2016,11,64.50
65028,08-11-2016,United States,2162,US12,Female,9,39-40,7,199.00,0%,2016,11,199.00
65029,08-11-2016,Germany,2239,GER1,Female,7.5,38,5.5,169.00,0%,2016,11,169.00
65030,08-11-2016,Canada,2177,CAN6,Male,11,44,10.5,169.00,0%,2016,11,169.00
65030,08-11-2016,Canada,2211,CAN3,Male,9.5,42-43,9,199.00,10%,2016,11,179.10
65030,08-11-2016,Canada,2193,CAN3,Male,15,48,14.5,129.00,0%,2016,11,129.00
65030,08-11-2016,Canada,2212,CAN7,Female,7,37-38,5,149.00,0%,2016,11,149.00
65031,08-11-2016,United States,2242,US15,Female,8.5,39,6.5,139.00,20%,2016,11,111.20
65032,08-11-2016,Germany,2171,GER2,Female,9,39-40,7,129.00,0%,2016,11,129.00
65033,08-11-2016,Canada,2228,CAN2,Female,9,39-40,7,159.00,0%,2016,11,159.00
65034,08-11-2016,Canada,2239,CAN2,Male,6,39,5.5,189.00,10%,2016,11,170.10
65035,08-11-2016,United States,2177,US15,Male,9,42,8.5,169.00,0%,2016,11,169.00
65035,08-11-2016,United States,2227,US3,Male,11,44,10.5,129.00,20%,2016,11,103.20
65036,08-11-2016,United States,2225,US12,Male,9.5,42-43,9,159.00,50%,2016,11,79.50
65037,08-11-2016,Germany,2207,GER2,Male,11,44,10.5,149.00,20%,2016,11,119.20
65038,08-11-2016,Germany,2222,GER1,Female,9.5,40,7.5,139.00,20%,2016,11,111.20
65039,08-11-2016,Germany,2200,GER2,Male,9.5,42-43,9,189.00,0%,2016,11,189.00
65040,08-11-2016,Germany,2211,GER3,Female,6.5,37,4.5,129.00,0%,2016,11,129.00
65040,08-11-2016,Germany,2188,GER2,Male,9.5,42-43,9,179.00,0%,2016,11,179.00
65041,09-11-2016,Germany,2200,GER2,Male,9.5,42-43,9,189.00,0%,2016,11,189.00
65042,09-11-2016,United States,2174,US15,Male,9.5,42-43,9,149.00,0%,2016,11,149.00
65043,09-11-2016,Germany,2178,GER1,Male,10,43,9.5,189.00,0%,2016,11,189.00
65044,09-11-2016,United States,2193,US14,Female,9.5,40,7.5,139.00,0%,2016,11,139.00
65045,09-11-2016,United Kingdom,2224,UK5,Female,8,38-39,6,199.00,0%,2016,11,199.00
65046,09-11-2016,United States,2162,US12,Female,9,39-40,7,199.00,0%,2016,11,199.00
65047,09-11-2016,United Kingdom,2224,UK5,Male,12,45,11.5,179.00,20%,2016,11,143.20
65048,09-11-2016,Canada,2175,CAN3,Male,10.5,43-44,10,169.00,0%,2016,11,169.00
65049,09-11-2016,United States,2180,US12,Male,8.5,41-42,8,159.00,0%,2016,11,159.00
65050,09-11-2016,Germany,2154,GER1,Male,10,43,9.5,199.00,0%,2016,11,199.00
65051,09-11-2016,United States,2165,US1,Male,11.5,44-45,11,129.00,0%,2016,11,129.00
65052,09-11-2016,United States,2170,US8,Female,7.5,38,5.5,179.00,0%,2016,11,179.00
65053,09-11-2016,United States,2173,US15,Male,10.5,43-44,10,139.00,0%,2016,11,139.00
65054,09-11-2016,United States,2158,US15,Female,9,39-40,7,169.00,0%,2016,11,169.00
65055,09-11-2016,United States,2215,US12,Male,9.5,42-43,9,159.00,0%,2016,11,159.00
65056,09-11-2016,United States,2179,US2,Male,11.5,44-45,11,129.00,50%,2016,11,64.50
65057,09-11-2016,Canada,2174,CAN7,Male,9,42,8.5,179.00,20%,2016,11,143.20
65058,09-11-2016,Germany,2186,GER2,Female,8,38-39,6,189.00,0%,2016,11,189.00
65059,09-11-2016,Germany,2206,GER2,Female,8.5,39,6.5,139.00,30%,2016,11,97.30
65060,09-11-2016,United States,2177,US12,Male,9,42,8.5,169.00,30%,2016,11,118.30
65061,09-11-2016,United States,2215,US6,Female,8,38-39,6,149.00,30%,2016,11,104.30
65062,10-11-2016,Canada,2211,CAN7,Male,10,43,9.5,189.00,20%,2016,11,151.20
65063,10-11-2016,United States,2174,US15,Male,9.5,42-43,9,149.00,30%,2016,11,104.30
65063,10-11-2016,United States,2177,US12,Female,10.5,41,8.5,189.00,20%,2016,11,151.20
65064,10-11-2016,United States,2152,US13,Female,8,38-39,6,139.00,50%,2016,11,69.50
65065,10-11-2016,United States,2147,US2,Female,8.5,39,6.5,139.00,30%,2016,11,97.30
65066,10-11-2016,Germany,2161,GER2,Male,9.5,42-43,9,139.00,0%,2016,11,139.00
65067,10-11-2016,United States,2241,US12,Male,9.5,42-43,9,189.00,0%,2016,11,189.00
65068,10-11-2016,Canada,2195,CAN6,Male,10.5,43-44,10,139.00,0%,2016,11,139.00
65069,10-11-2016,Germany,2201,GER2,Female,9,39-40,7,149.00,0%,2016,11,149.00
65070,10-11-2016,United States,2153,US13,Female,8,38-39,6,179.00,0%,2016,11,179.00
65071,10-11-2016,United Kingdom,2180,UK2,Male,11.5,44-45,11,159.00,10%,2016,11,143.10
65071,10-11-2016,United Kingdom,2180,UK4,Female,11.5,42,9.5,129.00,0%,2016,11,129.00
65072,10-11-2016,United States,2219,US9,Female,6.5,37,4.5,169.00,0%,2016,11,169.00
65073,10-11-2016,Canada,2219,CAN5,Male,10,43,9.5,149.00,50%,2016,11,74.50
65074,10-11-2016,United Kingdom,2193,UK4,Female,8.5,39,6.5,129.00,0%,2016,11,129.00
65075,10-11-2016,Germany,2223,GER2,Female,7.5,38,5.5,129.00,0%,2016,11,129.00
65076,10-11-2016,Germany,2224,GER2,Female,8,38-39,6,159.00,0%,2016,11,159.00
65077,10-11-2016,United States,2235,US8,Female,7.5,38,5.5,159.00,0%,2016,11,159.00
65078,10-11-2016,Germany,2154,GER2,Male,10.5,43-44,10,129.00,30%,2016,11,90.30
65079,10-11-2016,United States,2149,US13,Male,6,39,5.5,139.00,50%,2016,11,69.50
65080,10-11-2016,United States,2237,US7,Male,9.5,42-43,9,199.00,30%,2016,11,139.30
65081,10-11-2016,Canada,2186,CAN6,Female,7,37-38,5,159.00,0%,2016,11,159.00
65082,10-11-2016,United States,2176,US15,Male,10.5,43-44,10,139.00,0%,2016,11,139.00
65083,10-11-2016,United States,2206,US12,Male,11,44,10.5,199.00,20%,2016,11,159.20
65084,10-11-2016,Germany,2148,GER2,Male,15,48,14.5,129.00,0%,2016,11,129.00
65085,10-11-2016,United States,2210,US10,Female,8,38-39,6,199.00,50%,2016,11,99.50
65086,10-11-2016,United States,2171,US13,Female,8.5,39,6.5,179.00,10%,2016,11,161.10
65087,11-11-2016,Canada,2226,CAN6,Female,8,38-39,6,149.00,10%,2016,11,134.10
65088,11-11-2016,Germany,2188,GER2,Male,9.5,42-43,9,179.00,0%,2016,11,179.00
65089,11-11-2016,Germany,2157,GER1,Male,10,43,9.5,169.00,0%,2016,11,169.00
